date,brand,Retail,media,campaign_name,adgroup_name,ad_name,media_type,product,media_url,impressions,clicks,ctr,cpc,cvr,conversions,cpa,cost,sales,roas,add cart cv,status,appeal_points,hook_type,target_emotion,key_message_jp,key_message_kr,event
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_soruto154_VID_03_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1XgELdLqPvDjOhDWNSryPGAsy0XM3M8D2/view?usp=drivesdk,23801,1462,0.06,190.0391636,0.03,42,6615.172791,277837.2572,1405242.124,5.06,93,,"젤 미스트 제형의 편리함, 인플루언서 추천, 메가와리 할인 혜택",인플루언서 리뷰,기대감,メガ割でお得にゲット！話題のジェルミスト,"메가와리 기간 한정 혜택, 인플루언서가 추천하는 젤 미스트",Megawari
2026-06-03,CG,Qoo10,SingleOne_TikTok,CG_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_Qoo10_ColorCoverTint,260602_T-DeepGlaze_SeedsMarket_VID_02_Megawari_1080x1920_JP,video,T-DeepGlaze,,26205,663,0.03,217.9814045,0.06,38,3803.201873,144521.6712,654735.7334,4.53,97,,,,,,,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_Mixed-Line,260525_ETC_Mixed-Line_IMG_03_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1MpJ1-Nb7xGyg5IoNEzMoH-UKS3uS7vGY/view?usp=drivesdk,38542,550,0.01,1038.784486,0.45,245,2331.965172,571331.4672,10719837.69,18.76,567,,"압도적 할인율(66%), 리프팅 및 탄력 이중 케어, 풍성한 증정품 구성, 가성비, 안티에이징 효능","이익 제시, 결과 지향","기대감, 구매 욕구",ハリ弾力×コラーゲンのW攻めで隙のない肌へ。,탄력과 콜라겐의 더블 공략으로 빈틈없는 피부로.,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_Mixed-Line,260525_ETC_Mixed-Line_IMG_02_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1eMZBdhh0q3ozfRGXCx7Jsa8p3Rd3L0Vf/view?usp=drivesdk,17,1,0.06,368.2750995,2.00,2,184.1375498,368.2750995,40405.03949,109.71,1,,"리프팅 효과, 탄력 개선, 압도적 할인율(66%), 증정품 혜택, 얼굴 윤곽 개선","문제 해결 제시, 강력한 혜택 강조","자신감, 기대감",ゆるみに、負けない。自分史上最高の輪郭へ。,처짐에 굴하지 않는다. 내 생애 최고의 얼굴 윤곽으로.,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_01_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1q4GypEQpmeyYXS__5Or89b70RKhc1hAB/view?usp=drivesdk,0,0,0.00,0,0.00,0,0,0,0,0.00,3,,"탄력 및 리프팅, 압도적 할인율, 풍성한 증정품, 콜라겐 시너지, 안티에이징","가격 혜택 강조, 결과 제시","기대감, 구매 욕구",ハリ弾力×コラーゲン。次元を超えた「立体ハリ肌」へ,탄력 x 콜라겐. 차원을 넘어선 '입체 탄력 피부'로,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260602_T-DeepGlaze_SeedsMarket_VID_02_Megawari_1080x1080_JP,video,T-DeepGlaze,https://drive.google.com/file/d/1TysmeIcFYvicMAG-Ng5SP5WK4mHXaVX7/view?usp=drivesdk,5056,95,0.02,795.4742149,0.12,11,6870.004583,75570.05042,143579.4609,1.90,70,,"유명 캐릭터 콜라보레이션, 쫀득한 광택 텍스처, 한정판 기획 세트, 선착순 사은품 증정, 가성비 가격","비포애프터 시각화, 한정 혜택 강조","소장 욕구, 기대감",大人っぽい もっちゅりリップ♡,어른스러운 쫀득탱글 립♡,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_02_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1eMZBdhh0q3ozfRGXCx7Jsa8p3Rd3L0Vf/view?usp=drivesdk,0,0,0.00,0,0.00,1,0,0,38071.03626,0.00,4,,"리프팅 효과, 탄력 개선, 압도적 할인율(66%), 증정품 혜택, 얼굴 윤곽 개선","문제 해결 제시, 강력한 혜택 강조","자신감, 기대감",ゆるみに、負けない。自分史上最高の輪郭へ。,처짐에 굴하지 않는다. 내 생애 최고의 얼굴 윤곽으로.,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_03_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1MpJ1-Nb7xGyg5IoNEzMoH-UKS3uS7vGY/view?usp=drivesdk,0,0,0.00,0,0.00,3,0,0,65428.61508,0.00,15,,"압도적 할인율(66%), 리프팅 및 탄력 이중 케어, 풍성한 증정품 구성, 가성비, 안티에이징 효능","이익 제시, 결과 지향","기대감, 구매 욕구",ハリ弾力×コラーゲンのW攻めで隙のない肌へ。,탄력과 콜라겐의 더블 공략으로 빈틈없는 피부로.,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260525_ColorCoverTint_LipFocus_IMG_03_Megawari_1080x1080_JP,image,ColorCoverTint,https://drive.google.com/file/d/1WTvOjK8WgFrX3kSGu5oA4skcyKKWMUkg/view?usp=drivesdk,0,0,0.00,0,0.00,0,0,0,0,0.00,2,,"캐릭터 콜라보레이션, 퍼스널 컬러 맞춤, 일본 한정 컬러, 가성비, 사은품 증정","캐릭터 콜라보, 개인화 마케팅","구매 욕구, 기대감",トーン別ぴったりカラーコレクティング,톤별 맞춤 컬러 코렉팅,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_NAD-Cream_VID_01_Megawari_1080x1080_JP,video,NAD,https://drive.google.com/file/d/1GDzOtunPp5fPYAwaYwUdiWRqfkPXAvPz/view?usp=drivesdk,0,0,0.00,0,0.00,9,0,0,358709.5125,0.00,17,,"메가와리 할인, 연예인 추천(시라이시 마이), 증정품 제공, 피부 광채 및 탄력","파격적인 가격 혜택, 유명인 소셜 프루프","기대감, 구매 욕구","メガ割, 白石麻衣's PICK, 35% OFF","메가와리 세일, 시라이시 마이's PICK, 35% 할인",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_Mixed-Line,260525_ETC_Mixed-Line_IMG_01_Megawari_1080x1080_JP,image,Mixed,https://drive.google.com/file/d/1q4GypEQpmeyYXS__5Or89b70RKhc1hAB/view?usp=drivesdk,356,9,0.03,690.9542343,0.44,4,1554.647027,6218.588109,214077.8371,34.43,6,,"탄력 및 리프팅, 압도적 할인율, 풍성한 증정품, 콜라겐 시너지, 안티에이징","가격 혜택 강조, 결과 제시","기대감, 구매 욕구",ハリ弾力×コラーゲン。次元を超えた「立体ハリ肌」へ,탄력 x 콜라겐. 차원을 넘어선 '입체 탄력 피부'로,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_NAD-Cream_VID_02_Megawari_1080x1080_JP,video,NAD,https://drive.google.com/file/d/1PAjY-kSdIA2mVh1K1m2eTv87ulwbewfk/view?usp=drivesdk,0,0,0.00,0,0.00,6,0,0,287273.7088,0.00,4,,"연예인 협업, 메가와리 특가, 높은 할인율, 증정품 혜택, 피부 활력","권위 활용, 파격적 가격 제안","신뢰감, 기대감","メガ割特価 2,280円","메가와리 특가 2,280엔",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_01_Megawari_1080x1080_JP,image,SkinBooster,https://drive.google.com/file/d/1YN4gdfq2hV8fyGPVKXSWWSm3uR01vl71/view?usp=drivesdk,0,0,0.00,0,0.00,0,0,0,0,0.00,3,,"모공 케어, 피부 탄력 개선, 압도적 할인율, 한정판 사은품 구성, 무료 배송","문제 해결 제시, 혜택 강조","기대감, 만족감",毛穴、ゆるみ、まとめてシュリンク,"모공, 처짐, 한꺼번에 슈링크",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_02_Megawari_1080x1080_JP,image,SkinBooster,https://drive.google.com/file/d/1vjZ5rESa7q4i5bcD2N3dXEKlb6C98GGC/view?usp=drivesdk,0,0,0.00,0,0.00,4,0,0,82417.09759,0.00,7,,"파격 할인(39% OFF), 메가와리 한정 혜택, 증정품 구성, 데일리 케어, 피부 광채","혜택 강조, 습관 형성 제안","기대감, 실속 있는 구매 욕구",毎日積み重ねる、すこやか美肌習慣,"매일 쌓아가는, 건강하고 아름다운 피부 습관",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_03_Megawari_1080x1080_JP,image,SkinBooster,https://drive.google.com/file/d/1EAs--47WST1xngbkhkbKU0DkHif9GWKZ/view?usp=drivesdk,0,0,0.00,0,0.00,7,0,0,167110.8049,0.00,14,,"압도적 할인율, 메가와리 한정 혜택, 피부 광채 및 보습, 홈케어 디바이스 포함 구성, 무료 배송","이익 제시, 시각적 유혹","기대감, 구매 욕구",うるおいで満たして、輝く印象肌へ,"수분으로 가득 채워, 빛나는 인상 피부로",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Traffic_LPV_260529,260529_Megawari_F2554_Demo_None_GiftBox,260525_GiftBox_3D-Winning_IMG_01_Megawari_1080x1080_JP,image,GiftBox_3D,https://drive.google.com/file/d/1_ZvPjo5ShCJDpW5SUefkMpii0brToQq-/view?usp=drivesdk,0,0,0.00,0,0.00,8,0,0,473687.8682,0.00,12,,"가성비, 한정 수량, 피부 탄력 개선, 풍성한 구성, 구매 증정 혜택","희소성 강조, 파격적 가격 혜택","기대감, 조급함",ハリ弾力ギフトセット,탄력 리프팅 기프트 세트,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_04_Megawari_1080x1080_JP,image,SkinBooster,https://drive.google.com/file/d/1U5vRHk3D4aN1Ij8X-GdsjinWNwvquDqP/view?usp=drivesdk,0,0,0.00,0,0.00,0,0,0,0,0.00,6,,"사용 편의성, 전문성, 가성비, 한정 혜택, 제품 업그레이드","편의성 강조, 혜택 제시","기대감, 만족감",毎日5分、手軽に続けられる本格美顔器,"매일 5분, 간편하게 지속할 수 있는 본격 뷰티 디바이스",Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260525_NudyBlur_Product_IMG_01_Megawari_1080x1080_JP,image,NudyBlur,https://drive.google.com/file/d/1jQ5aMZ2jv0-S3b2j8DTn-XVJzIeSex8g/view?usp=drivesdk,334,6,0.02,689.2005434,0.00,0,0,4135.20326,0,0.00,0,,"캐릭터 콜라보레이션, 일본 한정 컬러, 증정품 혜택, 가성비, 데일리 메이크업","희소성 강조, 비주얼 소구","소유욕, 즐거움",大人っぽいデイリーリップ完成❤️ ギャルしんちゃんコラボでもっと可愛く！,성숙한 데일리 립 완성❤️ 갸루 짱구 콜라보로 더욱 귀엽게!,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_05_Megawari_1080x1080_JP,image,SkinBooster,https://drive.google.com/file/d/1T7CLlJFkRi2lzSpYrYP3D65A1-l827qT/view?usp=drivesdk,0,0,0.00,0,0.00,4,0,0,248705.262,0.00,10,,"광채 피부, NAD 성분, 파격 할인(39%), 사은품 증정, 홈케어 디바이스","해결책 제시, 호기심 유발","기대감, 만족감",「ついに見つけた」NADセラムでツヤ肌の正解に到達,「드디어 찾았다」 NAD 세럼으로 광채 피부의 정답에 도달,Megawari
2026-06-03,CG,Qoo10,SingleOne_TikTok,CG_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_Qoo10_ETC,260525_AegyoMaker_HalfModel_VID_01_Megawari_1080x1920_JP,video,AegyoMaker,https://drive.google.com/file/d/1OXC4Pu1EQi0Ajxcm_eO7XGobaM2Ffreg/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,0,0,0.00,0,,"애교살 메이크업 효과, 메가와리 프로모션 할인, 비포애프터 시각적 차이",비주얼 비교,기대감,メガ割でお得にゲット！理想の涙袋を今すぐ手に入れよう,메가와리 특가로 만나는 완벽한 애교살 메이크업 솔루션,Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_Asachuru,260525_Asachuru_Winning_IMG_01_Megawari_1080x1080_JP,image,Asachuru,https://drive.google.com/file/d/1hjbnuNWj4LfwRKKg8KyYvgz-KmHQ6gKm/view?usp=drivesdk,0,0,0.00,0,0.00,12,0,0,583692.1187,0.00,19,,"탄력 개선, 보습 및 광채, 파격적인 할인율, 세트 구성의 실용성","결과 강조, 파격적 가격 혜택","기대감, 구매 욕구",驚くほどもっちり、内側から満ちるハリ肌へ。,"놀라울 정도로 쫀득하게, 안에서부터 차오르는 탄력 피부로.",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_Asachuru,260525_Asachuru_Shiraishi_IMG_03_Megawari_1080x1080_JP,image,Asachuru,https://drive.google.com/file/d/1Zcdwp9dfFefmQ95vDAOCACG7h6igDntL/view?usp=drivesdk,0,0,0.00,0,0.00,6,0,0,235313.4402,0.00,12,,"피부 탄력 개선, 연예인 효과(시라이시 마이), 압도적 할인율(57%), 아침/밤 맞춤 케어, 가성비","유명인 모델 기용, 파격적인 가격 혜택","동경심, 기대감",理想のハリを、あなたの肌に 弾力を高める 最強コンビ誕生,"이상적인 탄력을 당신의 피부에, 탄력을 높여주는 최강 콤비 탄생",Megawari
2026-06-03,BOH,Qoo10,SingleOne_Meta,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_Asachuru,260525_Asachuru_DayandNight_IMG_01_Megawari_1080x1080_JP,image,Asachuru,https://drive.google.com/file/d/1Kq98qQ07xRlLppvdTiHo_ShDQFy1eyHG/view?usp=drivesdk,0,0,0.00,0,0.00,3,0,0,185008.0182,0.00,9,,"탄력 및 리프팅, 아침/밤 맞춤 케어, 메가와리 할인 혜택, 피부 결 및 광채 개선, 가성비 세트 구성","시간대별 맞춤 솔루션, 파격적 가격 혜택","기대감, 신뢰감",朝はちゅるんと満たすコラーゲンクリーム、夜はぐっと引き上げ 3Dリフ팅クリーム,"아침은 매끈하게 채우는 콜라겐 크림, 밤은 꽉 끌어올리는 3D 리프팅 크림",Megawari
2026-06-03,CG,Qoo10,SingleOne_TikTok,CG_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_Qoo10_ColorCoverTint,260602_ColorCoverTint_SeedsMarket_VID_01_Megawari_1080x1920_JP,video,ColorCoverTint,https://drive.google.com/file/d/1lFacsuiyag9Y8wwDm33eYXJcFXMSuxHn/view?usp=drivesdk,30678,698,0.02,255.3806165,0.07,49,3637.870823,178255.6703,560495.5703,3.14,87,,"캐릭터 콜라보레이션, 가성비, 신제품 출시, 입술 톤 보정, 귀여운 디자인","시각적 호기심 유발, 혜택 강조","기대감, 소유욕",ベースから盛れる新作ティント,베이스부터 예뻐지는 신상 틴트,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_hru24_VID_04_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1xPtRh6szWDwATMtbFYjWONWR1pLwEIZ-/view?usp=drivesdk,16806,716,0.04,232.2954708,0.04,26,6397.059888,166323.5571,1013349.59,6.09,42,,"젤미스트 제품력, 메가와리 할인 혜택, 인플루언서 추천",프로모션 혜택 강조,기대감,Qoo10メガ割でお得に買える、話題のジェルミスト,큐텐 메가와리 기간 한정 젤미스트 특가 및 인플루언서 추천,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_akeeey95_VID_01_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1axp-mXJTj_NqSWZWjrkM-4qp-LZ4veyx/view?usp=drivesdk,11220,646,0.06,191.6300993,0.03,19,6515.423377,123793.0442,635585.4282,5.13,31,,"모공 케어, 메이크업 지속력, 피부 결 개선, 스트레스 완화","문제 제기, 공감 유도","공감, 답답함",この毛穴夕方まじストレス,"저녁만 되면 이 모공들, 진짜 스트레스야",Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_(KR)KangYeJin_VID_02_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1pSZRE0pB3y3-Amrry7RLl3WGhrPUYOHf/view?usp=drivesdk,10134,609,0.06,196.9317187,0.02,12,9994.284724,119931.4167,375946.7003,3.13,22,,"수분 지속력, 산뜻한 사용감, 콜라겐 광채, 메이크업 밀착력, 가성비","타사 제품 비교, 즉각적 효과 강조","기대감, 만족감",3秒でコラーゲンをコーティングしたように、ぷるんとしたツヤが出ます。,3초 만에 콜라겐을 코팅한 듯 탱글탱글한 광채가 납니다.,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Product_VID_01_Megawari_1080x1080_JP,video,GelMist,https://drive.google.com/file/d/1Vt5scdOC9q06J0sfF-ne478JHiFozetZ/view?usp=drivesdk,3323,60,0.02,707.9650365,0.05,3,14159.30073,42477.90219,70364.45797,1.66,25,,"메이크업 밀착력 향상, 보습 및 광채 케어, 메가와리 할인 혜택, 증정품 구성, 전문가 추천","혜택 강조, 결과 제시","기대감, 만족감",メイクのり、格上げ コラーゲンミスト,"화장 잘 먹는 피부로 업그레이드, 콜라겐 미스트",Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_MakeupArtist_VID_01_Megawari_1080x1080_JP,video,GelMist,https://drive.google.com/file/d/1hNBEu8Hqk6NA_Mz7MCW6kiXsGEcvKdhD/view?usp=drivesdk,5669,64,0.01,746.4147106,0.11,7,6824.363068,47770.54148,252454.9721,5.28,19,,"광채 피부, 메이크업 밀착력, 전문가 추천, 가성비(메가와리 할인), 수분 공급","비법 공개, 시각적 대비(Before/After)","기대감, 동경",裏技公開！浮きなし×アイドル級のツヤ肌必須アイテム,비법 공개! 들뜸 없는 아이돌급 광채 피부 필수 아이템,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_03_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1sEw5rKM_3yRvkjwdDQxDEv84y-YDzY4o/view?usp=drivesdk,21144,568,0.03,378.0006743,0.08,48,4473.007979,214704.383,1669462.768,7.78,83,,"콜라겐 보충, 간편한 수분 케어, 메가와리 할인 혜택, 고밀착 포뮬러, 증정품 포함","문제 해결 제시, 혜택 강조","기대감, 안도감",乾燥するたび、シュッとコラーゲン補給。,건조할 때마다 칙 하고 콜라겐 충전.,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_02_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1zou7ey7rVxh_yHX0Oy--BufOs_s06F0D/view?usp=drivesdk,34179,776,0.02,325.5356623,0.07,56,4510.994178,252615.674,1910888.618,7.56,123,,"탄력 개선, 고밀착 포뮬러, 가성비(할인), 증정품 혜택, 간편한 사용성","효능 강조, 가격 혜택","기대감, 만족감",浴びるたび、ハリ満ちる。コラーゲンシャワーミスト,뿌릴 때마다 탄력이 차오르는 콜라겐 샤워 미스트,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260525_AegyoMaker_HalfModel_VID_01_Megawari_1080x1080_JP,video,AegyoMaker,https://drive.google.com/file/d/1aKuOwQC8iWgPNHfJ-mXQpDRM2syeKLmV/view?usp=drivesdk,53,0,0.00,0,0.00,0,0,768.1166361,0,0.00,0,,"캐릭터 콜라보레이션, 간편한 사용성(5초 완성), 눈이 커 보이는 효과, 올인원 기능성, 선착순 사은품 증정","시각적 비포애프터, 시간 단축 강조","설렘, 기대감",ギャルしんちゃんコラボで盛れ涙袋♡ 5秒でデカ目完成！オールインワン涙袋メーカー,갸루 짱구 콜라보로 돋보이는 애교살♡ 5초 만에 큰 눈 완성! 올인원 애교살 메이커,Megawari
2026-06-03,BOH,Qoo10,SingleOne_TikTok,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_01_Megawari_1080x1920_JP,video,GelMist,https://drive.google.com/file/d/1lIWtUiT-mIlQFYL3khVDPQmWl1caZvXN/view?usp=drivesdk,5802,63,0.01,728.5333261,0.10,6,7649.599924,45897.59954,178034.7052,3.88,6,,"탄력 증진, 강력 보습, 파격 할인, 증정 혜택, 고밀착 포뮬러","결과 제시, 문제 제기","기대감, 만족감",弾むコラーゲンミスト。ぷるんとうるおう、話題のゲルミスト。,탄력 넘치는 콜라겐 미스트. 탱글하게 수분을 채워주는 화제의 겔 미스트.,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_CrayonShinchan,260525_ShinchanSET_Basic_IMG_02_Megawari_1080x1080_JP,image,ShinchanSET,https://drive.google.com/file/d/1OrPpOABg1-jjWBzb7_cqIqidkNdpsNft/view?usp=drivesdk,0,0,0.00,0,0.00,2,0,0,53682.07424,0.00,0,,"유명 IP 콜라보레이션, 한정판 디자인, 풍성한 증정 혜택, 세트 구성의 다양성, 트렌디한 메이크업 스타일","한정판 강조, 혜택 제시","소유욕, 기대감",今夏はギャルしんちゃんコレクションと一緒に★,올여름은 갸루 짱구 컬렉션과 함께★,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260525_AegyoMaker_Product_IMG_01_Megawari_1080x1080_JP,image,AegyoMaker,https://drive.google.com/file/d/1lhk2JJdOI3bfPpjbjWyj3P9eCtzm1O56/view?usp=drivesdk,194,6,0.03,466.4817927,0.00,0,0,2798.890756,0,0.00,0,,"K-뷰티 트렌드, 시간 단축(5초), 올인원 편리성, 캐릭터 콜라보레이션, 가성비","트렌드 제시, 시간 단축 강조","기대감, 소유욕",韓国アイドルアイメイク挑戦💖 5秒でデカ目完成! オールインワン涙袋メーカー,한국 아이돌 아이 메이크업 도전💖 5초 만에 큰 눈 완성! 올인원 애교살 메이커,Megawari
2026-06-03,CG,Qoo10,SingleOne_Meta,CG_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F1834_Qoo10_ex-atc-vc-purchase180d_ColorCoverTint-ETC,260525_AegyoMaker_Product_IMG_03_Megawari_1080x1080_JP,image,AegyoMaker,https://drive.google.com/file/d/1riqEGiWaMsCeE2XWOwcV8EC6-q7hNd8w/view?usp=drivesdk,0,0,0.00,0,0.00,0,0,0,0,0.00,2,,"간편함, 시간 단축, 눈매 교정, 캐릭터 콜라보, 가성비","결과 제시, 시간 제한","기대감, 소유욕",雰囲気のある目が演出できる💖 5秒でデカ目完成! オールインワン涙袋メーカー,분위기 있는 눈매 연출 가능💖 5초 만에 큰 눈 완성! 올인원 애교살 메이커,Megawari
